,date,time,user,message,Sentiment,Score,hour,month,year
35073,2023-01-14,13:12,R P,Ahte Bombe,Neutral,0.0,13,1,2023
35074,2023-01-14,13:17,Dannie3,Haaa,Neutral,0.0,13,1,2023
35075,2023-01-14,13:18,E I P,Hihihi,Neutral,0.0,13,1,2023
35076,2023-01-14,13:19,Dannie3,Guy abeera awo nga yebizabuza 😂😂,Neutral,0.0,13,1,2023
35077,2023-01-14,14:48,R P,<Media omitted>,Neutral,0.0,14,1,2023
35078,2023-01-14,14:49,E I P,Its okay,Positive,0.2263,14,1,2023
35079,2023-01-14,14:55,N B,<Media omitted>,Neutral,0.0,14,1,2023
35080,2023-01-14,14:55,N B,<Media omitted>,Neutral,0.0,14,1,2023
35081,2023-01-14,15:07,O J,<Media omitted>,Neutral,0.0,15,1,2023
35082,2023-01-14,15:07,E I P,😂😂😂,Neutral,0.0,15,1,2023
35083,2023-01-14,15:23,R P,Premium laptop. ,Neutral,0.0,15,1,2023
35084,2023-01-14,15:24,E I P,<Media omitted>,Neutral,0.0,15,1,2023
35085,2023-01-14,16:12,E I P,<Media omitted>,Neutral,0.0,16,1,2023
35086,2023-01-14,16:12,E I P,Kanzu weli nyo,Neutral,0.0,16,1,2023
35087,2023-01-14,16:12,E I P,<Media omitted>,Neutral,0.0,16,1,2023
35088,2023-01-14,16:13,Dannie3,Must have taken alot for our brother to come up with such a decision,Neutral,0.0,16,1,2023
35089,2023-01-14,16:13,E I P,But I support him welldone sir,Positive,0.5499,16,1,2023
35090,2023-01-14,16:14,Dannie3,Me as well ...,Positive,0.2732,16,1,2023
35091,2023-01-14,16:15,E I P,Ani adako awo 😂😂,Neutral,0.0,16,1,2023
35092,2023-01-14,16:15,Dannie3,They know themselves 😂😂,Neutral,0.0,16,1,2023
35093,2023-01-14,16:15,O A,<Media omitted>,Neutral,0.0,16,1,2023
35094,2023-01-14,16:15,E I P,<Media omitted>,Neutral,0.0,16,1,2023
35095,2023-01-14,16:16,Dannie3,Straight to Daveco,Positive,0.2263,16,1,2023
35096,2023-01-14,16:32,O A,😂😂😂😂😂😂😂😂😂,Neutral,0.0,16,1,2023
35097,2023-01-14,17:15,O J,Brothers,Neutral,0.0,17,1,2023
35098,2023-01-14,17:16,N B,<Media omitted>,Neutral,0.0,17,1,2023
35099,2023-01-14,17:25,O J,Brother @256780280949,Neutral,0.0,17,1,2023
35100,2023-01-14,17:32,E I P,<Media omitted>,Neutral,0.0,17,1,2023
35101,2023-01-14,17:43,D C,But did you stake?,Neutral,0.0,17,1,2023
35102,2023-01-14,17:43,O J,<Media omitted>,Neutral,0.0,17,1,2023
35103,2023-01-14,17:43,D C,😂😂😂😂😂😂😂 this coward,Negative,-0.4588,17,1,2023
35104,2023-01-14,17:44,O J,<Media omitted>,Neutral,0.0,17,1,2023
35105,2023-01-14,17:44,D C,<Media omitted>,Neutral,0.0,17,1,2023
35106,2023-01-14,18:16,E I P,<Media omitted>,Neutral,0.0,18,1,2023
35107,2023-01-14,18:26,N B,Oma first post the screenshot and people get renewed hopes,Positive,0.4215,18,1,2023
35108,2023-01-14,18:26,N B,<Media omitted>,Neutral,0.0,18,1,2023
35109,2023-01-14,18:26,D C,Mans didnt stake that one 😂😂,Neutral,0.0,18,1,2023
35110,2023-01-14,18:27,N B,But what he staked was enough,Neutral,0.0,18,1,2023
35111,2023-01-14,18:31,D C,Yeah that was it,Positive,0.296,18,1,2023
35112,2023-01-14,18:35,O J,Brothers let me pass by devaco there’s no water at my place,Negative,-0.296,18,1,2023
35113,2023-01-14,18:36,N B,What the fuck eeehhhh,Negative,-0.5423,18,1,2023
35114,2023-01-14,18:36,N B,We are suffering eeehhh,Negative,-0.4767,18,1,2023
35115,2023-01-14,18:53,Dannie3,Assured,Positive,0.3612,18,1,2023
35116,2023-01-14,19:01,E E,Alright,Positive,0.25,19,1,2023
35117,2023-01-14,19:19,E I P,<Media omitted>,Neutral,0.0,19,1,2023
35118,2023-01-14,19:21,N B,So brother @256780280949 are you at molecule,Neutral,0.0,19,1,2023
35119,2023-01-14,19:21,N B,<Media omitted>,Neutral,0.0,19,1,2023
35120,2023-01-14,19:22,D C,<Media omitted>,Neutral,0.0,19,1,2023
35121,2023-01-14,19:22,E I P,No sir daveco,Negative,-0.296,19,1,2023
35122,2023-01-14,19:23,N B,<Media omitted>,Neutral,0.0,19,1,2023
35123,2023-01-14,19:23,D C,<Media omitted>,Neutral,0.0,19,1,2023
35124,2023-01-14,22:50,N B,😂😂😂😂😂,Neutral,0.0,22,1,2023
35125,2023-01-14,22:54,O J,<Media omitted>,Neutral,0.0,22,1,2023
35126,2023-01-14,22:57,O A,But this witch,Negative,-0.5023,22,1,2023
35127,2023-01-14,22:57,N B,<Media omitted>,Neutral,0.0,22,1,2023
35128,2023-01-14,22:57,N B,<Media omitted>,Neutral,0.0,22,1,2023
35129,2023-01-14,22:57,N B,Bloody,Negative,-0.4404,22,1,2023
35130,2023-01-14,23:01,Dannie3,<Media omitted>,Neutral,0.0,23,1,2023
35131,2023-01-14,23:02,E I P,Waduse,Neutral,0.0,23,1,2023
35132,2023-01-14,23:02,E I P,<Media omitted>,Neutral,0.0,23,1,2023
35133,2023-01-14,23:03,Dannie3,<Media omitted>,Neutral,0.0,23,1,2023
35134,2023-01-14,23:53,O J,<Media omitted>,Neutral,0.0,23,1,2023
35135,2023-01-15,00:48,N B,Bro can beat eeehhhh 😂😂😂😂,Neutral,0.0,0,1,2023
35136,2023-01-15,08:41,E E,<Media omitted>,Neutral,0.0,8,1,2023
35137,2023-01-15,08:48,D C,This boy is like chelsea 😂😂😂😂,Positive,0.3612,8,1,2023
35138,2023-01-15,09:52,E I P,😂😂😂😂,Neutral,0.0,9,1,2023
35139,2023-01-15,10:01,E I P,<Media omitted>,Neutral,0.0,10,1,2023
35140,2023-01-15,10:01,O A,<Media omitted>,Neutral,0.0,10,1,2023
35141,2023-01-15,10:01,E I P,😂😂😂,Neutral,0.0,10,1,2023
35142,2023-01-15,10:02,D C,On the express headed to luzira,Neutral,0.0,10,1,2023
35143,2023-01-15,10:02,E I P,<Media omitted>,Neutral,0.0,10,1,2023
35144,2023-01-15,10:02,D C,<Media omitted>,Neutral,0.0,10,1,2023
35145,2023-01-15,10:03,E I P,<Media omitted>,Neutral,0.0,10,1,2023
35146,2023-01-15,10:05,D C,You didn’t tell me,Neutral,0.0,10,1,2023
35147,2023-01-15,10:05,D C,Hehe,Neutral,0.0,10,1,2023
35148,2023-01-15,10:06,E I P,<Media omitted>,Neutral,0.0,10,1,2023
35149,2023-01-15,10:08,D C,<Media omitted>,Neutral,0.0,10,1,2023
35150,2023-01-15,10:08,O A,U guys should race,Neutral,0.0,10,1,2023
35151,2023-01-15,10:08,D C,I’m already in bushes,Neutral,0.0,10,1,2023
35152,2023-01-15,10:08,O A,Wana see cars flying,Neutral,0.0,10,1,2023
35153,2023-01-15,10:09,O A,Race winner gets a bug bummed rolex,Positive,0.5859,10,1,2023
35154,2023-01-15,10:09,E I P,<Media omitted>,Neutral,0.0,10,1,2023
35155,2023-01-15,10:09,N B,<Media omitted>,Neutral,0.0,10,1,2023
35156,2023-01-15,10:10,O A,😂😂😂😂,Neutral,0.0,10,1,2023
35157,2023-01-15,10:11,N B,So @256780280949 that vegi stuff u make,Neutral,0.0,10,1,2023
35158,2023-01-15,10:11,N B,Whats the name ?,Neutral,0.0,10,1,2023
35159,2023-01-15,10:11,E I P,<Media omitted>,Neutral,0.0,10,1,2023
35160,2023-01-15,10:12,N B,<Media omitted>,Neutral,0.0,10,1,2023
35161,2023-01-15,10:12,E I P,Nze i just know how to cook the ting😂,Neutral,0.0,10,1,2023
35162,2023-01-15,10:12,N B,<Media omitted>,Neutral,0.0,10,1,2023
35163,2023-01-15,10:12,N B,Kati first come small small,Neutral,0.0,10,1,2023
35164,2023-01-15,10:13,E I P,Okay am coming sir,Positive,0.2263,10,1,2023
35165,2023-01-15,10:25,R P,<Media omitted>,Neutral,0.0,10,1,2023
35166,2023-01-15,10:36,D C,<Media omitted>,Neutral,0.0,10,1,2023
35167,2023-01-15,10:37,D C,Luzira now,Neutral,0.0,10,1,2023
35168,2023-01-15,10:37,E I P,Kisasi now,Neutral,0.0,10,1,2023
35169,2023-01-15,10:39,D C,I beat you to luzira which is further,Neutral,0.0,10,1,2023
35170,2023-01-15,10:39,D C,Now @256705248165 send that big bummed Rolex,Neutral,0.0,10,1,2023
35171,2023-01-15,10:39,D C,<Media omitted>,Neutral,0.0,10,1,2023
35172,2023-01-15,10:40,N B,<Media omitted>,Neutral,0.0,10,1,2023
35173,2023-01-15,10:40,E I P,To najeera now,Neutral,0.0,10,1,2023
35174,2023-01-15,10:40,E I P,<Media omitted>,Neutral,0.0,10,1,2023
35175,2023-01-15,10:45,O J,<Media omitted>,Neutral,0.0,10,1,2023
35176,2023-01-15,11:12,N B,<Media omitted>,Neutral,0.0,11,1,2023
35177,2023-01-15,11:16,R P,<Media omitted>,Neutral,0.0,11,1,2023
35178,2023-01-16,11:12,N B,<Media omitted>,Neutral,0.0,11,1,2023
35179,2023-01-16,11:12,E I P,😂😂😂,Neutral,0.0,11,1,2023
35180,2023-01-16,11:13,N B,<Media omitted>,Neutral,0.0,11,1,2023
35181,2023-01-16,11:13,N B,Kasolo ndoza kagala action,Neutral,0.0,11,1,2023
35182,2023-01-16,11:13,N B,😂😂😂😂😂😂,Neutral,0.0,11,1,2023
35183,2023-01-16,11:14,E I P,<Media omitted>,Neutral,0.0,11,1,2023
35184,2023-01-16,11:16,Dannie3,Guy said nowadays he thinks using his dick 😂😂,Negative,-0.5106,11,1,2023
35185,2023-01-16,11:17,O J,Mans apologizing behind close doors 😂😂😂😂,Negative,-0.0772,11,1,2023
35186,2023-01-16,11:43,O A,<Media omitted>,Neutral,0.0,11,1,2023
35187,2023-01-16,11:43,O A,Can never be me,Neutral,0.0,11,1,2023
35188,2023-01-16,11:59,D C,<Media omitted>,Neutral,0.0,11,1,2023
35189,2023-01-16,12:27,N B,Ended up spending the 2.4 for the 12 its not easy. If we ever get that thief,Negative,-0.7009,12,1,2023
35190,2023-01-16,12:30,N B,null,Neutral,0.0,12,1,2023
35191,2023-01-16,12:30,O J,<Media omitted>,Neutral,0.0,12,1,2023
35192,2023-01-16,12:46,N B,<Media omitted>,Neutral,0.0,12,1,2023
35193,2023-01-16,12:46,O A,<Media omitted>,Neutral,0.0,12,1,2023
35194,2023-01-16,12:47,O A,<Media omitted>,Neutral,0.0,12,1,2023
35195,2023-01-16,12:47,N B,<Media omitted>,Neutral,0.0,12,1,2023
35196,2023-01-16,12:47,N B,<Media omitted>,Neutral,0.0,12,1,2023
35197,2023-01-16,12:47,N B,Man i feel like tracking the phone 😂😂😂😂😂,Positive,0.3612,12,1,2023
35198,2023-01-16,12:48,O A,"Those guys will chew ur money, they will keep telling u they are almost close",Neutral,0.0,12,1,2023
35199,2023-01-16,12:48,N B,Ya i know,Neutral,0.0,12,1,2023
35200,2023-01-16,12:48,N B,Roja has a guy that does that stuff,Neutral,0.0,12,1,2023
35201,2023-01-16,12:49,N B,But i guess blocking it is enough for now,Negative,-0.5267,12,1,2023
35202,2023-01-16,12:49,O A,Man those fools also need to be arrested,Negative,-0.743,12,1,2023
35203,2023-01-16,12:49,N B,His been successful enough,Positive,0.5859,12,1,2023
35204,2023-01-16,12:49,O A,"Hust block it, n the guys uses it for spares just",Negative,-0.4404,12,1,2023
35205,2023-01-16,12:49,O A,😂😂😂,Neutral,0.0,12,1,2023
35206,2023-01-16,12:49,N B,Yap,Neutral,0.0,12,1,2023
35207,2023-01-16,12:50,N B,Grabbed some kamokya boy that went dark after getting money by mistake,Negative,-0.34,12,1,2023
35208,2023-01-16,12:50,N B,😂😂😂😂😂,Neutral,0.0,12,1,2023
35209,2023-01-16,12:50,N B,Now some ninjas that robbed his home are also waiting for the cooler,Neutral,0.0,12,1,2023
35210,2023-01-16,12:50,N B,😂😂😂😂😂,Neutral,0.0,12,1,2023
35211,2023-01-16,12:50,O A,Ahhhhh,Neutral,0.0,12,1,2023
35212,2023-01-16,12:50,O A,😂😂😂😂😂😂,Neutral,0.0,12,1,2023
35213,2023-01-16,16:25,O A,So @256779969891 me i am okay to go again,Positive,0.2263,16,1,2023
35214,2023-01-16,16:26,N B,<Media omitted>,Neutral,0.0,16,1,2023
35215,2023-01-16,16:26,N B,Leai goooo !!!,Neutral,0.0,16,1,2023
35216,2023-01-16,16:26,O A,Hehehe,Neutral,0.0,16,1,2023
35217,2023-01-16,16:26,N B,<Media omitted>,Neutral,0.0,16,1,2023
35218,2023-01-16,16:27,O A,<Media omitted>,Neutral,0.0,16,1,2023
35219,2023-01-16,17:31,Dannie3,<Media omitted>,Neutral,0.0,17,1,2023
35220,2023-01-16,17:31,Dannie3,<Media omitted>,Neutral,0.0,17,1,2023
35221,2023-01-16,17:31,Dannie3,<Media omitted>,Neutral,0.0,17,1,2023
35222,2023-01-16,17:32,E I P,<Media omitted>,Neutral,0.0,17,1,2023
35223,2023-01-16,18:38,N B,<Media omitted>,Neutral,0.0,18,1,2023
35224,2023-01-16,19:21,Dannie3,Sibyangu 😂😂,Neutral,0.0,19,1,2023
35225,2023-01-16,21:39,N B,<Media omitted>,Neutral,0.0,21,1,2023
35226,2023-01-16,21:42,E I P,<Media omitted>,Neutral,0.0,21,1,2023
35227,2023-01-16,21:42,E I P,Or we just propose,Neutral,0.0,21,1,2023
35228,2023-01-16,21:42,E I P,<Media omitted>,Neutral,0.0,21,1,2023
35229,2023-01-16,21:44,Dannie3,Mangu mangu,Neutral,0.0,21,1,2023
35230,2023-01-16,21:44,N B,<Media omitted>,Neutral,0.0,21,1,2023
35231,2023-01-16,21:44,N B,<Media omitted>,Neutral,0.0,21,1,2023
35232,2023-01-16,21:45,E I P,<Media omitted>,Neutral,0.0,21,1,2023
35233,2023-01-16,22:21,N B,<Media omitted>,Neutral,0.0,22,1,2023
35234,2023-01-16,22:24,O J,<Media omitted>,Neutral,0.0,22,1,2023
35235,2023-01-16,22:24,E I P,<Media omitted>,Neutral,0.0,22,1,2023
35236,2023-01-16,22:25,O J,<Media omitted>,Neutral,0.0,22,1,2023
35237,2023-01-16,22:26,N B,Thanks brother @256774347267,Positive,0.4404,22,1,2023
35238,2023-01-16,22:26,N B,<Media omitted>,Neutral,0.0,22,1,2023
35239,2023-01-16,22:26,Dannie3,<Media omitted>,Neutral,0.0,22,1,2023
35240,2023-01-17,07:41,O A,<Media omitted>,Neutral,0.0,7,1,2023
35241,2023-01-17,07:52,D C,Alrighhttttttttt 🔥🔥🔥🔥🔥🔥,Neutral,0.0,7,1,2023
35242,2023-01-17,15:02,D C,<Media omitted>,Neutral,0.0,15,1,2023
35243,2023-01-17,15:15,E I P,Stupid boy,Negative,-0.5267,15,1,2023
35244,2023-01-17,15:15,E I P,I will call spice 😂,Neutral,0.0,15,1,2023
35245,2023-01-17,15:16,D C,"For a man can do, what a man can do 😅",Neutral,0.0,15,1,2023
35246,2023-01-17,15:16,E I P,<Media omitted>,Neutral,0.0,15,1,2023
35247,2023-01-17,15:18,D C,😅😅😅😅,Neutral,0.0,15,1,2023
35248,2023-01-17,15:18,D C,Kiki ekiganye @256780280949 ?,Neutral,0.0,15,1,2023
35249,2023-01-17,15:18,E I P,Tewali ndi clear,Positive,0.3818,15,1,2023
35250,2023-01-17,15:21,D C,How is your baby?,Neutral,0.0,15,1,2023
35251,2023-01-17,15:22,E I P,Sirina baby don’t know what you talking about,Neutral,0.0,15,1,2023
35252,2023-01-17,15:33,D C,<Media omitted>,Neutral,0.0,15,1,2023
35253,2023-01-17,16:13,Dannie3,Sibyangu  . . .,Neutral,0.0,16,1,2023
35254,2023-01-17,16:13,D C,<Media omitted>,Neutral,0.0,16,1,2023
35255,2023-01-17,16:14,Dannie3,<Media omitted>,Neutral,0.0,16,1,2023
35256,2023-01-17,16:42,D C,<Media omitted>,Neutral,0.0,16,1,2023
35257,2023-01-17,16:43,Dannie3,Sawa ya Daveco,Neutral,0.0,16,1,2023
35258,2023-01-17,16:44,D C,<Media omitted>,Neutral,0.0,16,1,2023
35259,2023-01-17,16:50,E I P,<Media omitted>,Neutral,0.0,16,1,2023
35260,2023-01-17,17:17,N B,<Media omitted>,Neutral,0.0,17,1,2023
35261,2023-01-17,17:18,D C,<Media omitted>,Neutral,0.0,17,1,2023
35262,2023-01-17,17:19,N B,<Media omitted>,Neutral,0.0,17,1,2023
35263,2023-01-17,17:19,N B,Drop her next to the trench 😂😂😂,Negative,-0.2732,17,1,2023
35264,2023-01-17,17:21,O J,<Media omitted>,Neutral,0.0,17,1,2023
35265,2023-01-17,17:21,N B,<Media omitted>,Neutral,0.0,17,1,2023
35266,2023-01-17,17:21,N B,@256780280949 i hope you know what to do to the bro from Naguru,Positive,0.4404,17,1,2023
35267,2023-01-17,17:21,E I P,<Media omitted>,Neutral,0.0,17,1,2023
35268,2023-01-17,17:22,E I P,It’s because of their nuisance,Neutral,0.0,17,1,2023
35269,2023-01-17,17:22,N B,😂😂😎😎😎,Neutral,0.0,17,1,2023
35270,2023-01-17,17:22,N B,One lady just told me “Nze sitya danger”,Neutral,0.0,17,1,2023
35271,2023-01-17,17:22,N B,😂😂😂😂😂,Neutral,0.0,17,1,2023
35272,2023-01-17,17:22,N B,<Media omitted>,Neutral,0.0,17,1,2023
35273,2023-01-17,17:22,N B,@256780280949 please take notes,Positive,0.3182,17,1,2023
35274,2023-01-17,17:25,E I P,Asiwaju,Neutral,0.0,17,1,2023
35275,2023-01-17,17:25,N B,<Media omitted>,Neutral,0.0,17,1,2023
35276,2023-01-17,17:29,N B,<Media omitted>,Neutral,0.0,17,1,2023
35277,2023-01-17,17:33,D C,@256705248165,Neutral,0.0,17,1,2023
35278,2023-01-17,17:33,D C,<Media omitted>,Neutral,0.0,17,1,2023
35279,2023-01-17,17:34,D C,You could have been a step dad,Neutral,0.0,17,1,2023
35280,2023-01-17,17:35,O J,<Media omitted>,Neutral,0.0,17,1,2023
35281,2023-01-17,17:35,N B,<Media omitted>,Neutral,0.0,17,1,2023
35282,2023-01-17,17:37,O J,<Media omitted>,Neutral,0.0,17,1,2023
35283,2023-01-17,17:39,O J,<Media omitted>,Neutral,0.0,17,1,2023
35284,2023-01-17,17:39,O J,<Media omitted>,Neutral,0.0,17,1,2023
35285,2023-01-17,17:53,Dannie3,Nange kandabe 😂😂,Neutral,0.0,17,1,2023
35286,2023-01-17,17:54,Dannie3,Sibyangu 😂😂,Neutral,0.0,17,1,2023
35287,2023-01-17,18:07,O J,Brothers Liverpool has a beautiful odd,Positive,0.3818,18,1,2023
35288,2023-01-17,18:08,Dannie3,But they are poor ,Negative,-0.631,18,1,2023
35289,2023-01-17,18:08,O J,<Media omitted>,Neutral,0.0,18,1,2023
35290,2023-01-17,18:08,D C,<Media omitted>,Neutral,0.0,18,1,2023
35291,2023-01-17,18:08,E I P,No brother biveeko 😂,Negative,-0.296,18,1,2023
35292,2023-01-17,18:08,O J,<Media omitted>,Neutral,0.0,18,1,2023
35293,2023-01-17,18:09,O J,<Media omitted>,Neutral,0.0,18,1,2023
35294,2023-01-17,18:09,O J,<Media omitted>,Neutral,0.0,18,1,2023
35295,2023-01-17,18:10,Dannie3,😂😂😂😂,Neutral,0.0,18,1,2023
35296,2023-01-17,18:33,N B,<Media omitted>,Neutral,0.0,18,1,2023
35297,2023-01-17,18:34,N B,"I think Liverpool will win, surely they cant fuck up forever, right ? @256705248165",Positive,0.8608,18,1,2023
35298,2023-01-17,18:35,O A,"I dont think liverpool will win that game, the guys that played brighton wont all even play",Positive,0.6327,18,1,2023
35299,2023-01-17,18:35,O A,Gona play some kids too,Positive,0.34,18,1,2023
35300,2023-01-17,18:37,N B,I dont think the kids can do any worse,Negative,-0.4767,18,1,2023
35301,2023-01-17,18:39,O A,Hehe this guy,Neutral,0.0,18,1,2023
35302,2023-01-17,18:42,Dannie3,Wolves has also been struggling  . . .,Negative,-0.4215,18,1,2023
35303,2023-01-17,23:21,O J,Should have placed my bet naye got scared because of the squads,Negative,-0.4404,23,1,2023
35304,2023-01-17,23:22,O J,<Media omitted>,Neutral,0.0,23,1,2023
35305,2023-01-17,23:22,N B,<Media omitted>,Neutral,0.0,23,1,2023
35306,2023-01-17,23:23,N B,"But @256705248165 what did you do again now, nga MCB Is after the short girls life",Neutral,0.0,23,1,2023
35307,2023-01-17,23:23,N B,<Media omitted>,Neutral,0.0,23,1,2023
35308,2023-01-17,23:23,O J,<Media omitted>,Neutral,0.0,23,1,2023
35309,2023-01-17,23:23,N B,They have advised her to start a business,Neutral,0.0,23,1,2023
35310,2023-01-17,23:24,N B,Nways she says shes high so maybe shes letting off the steam,Neutral,0.0,23,1,2023
35311,2023-01-17,23:25,O J,<Media omitted>,Neutral,0.0,23,1,2023
35312,2023-01-17,23:36,N B,<Media omitted>,Neutral,0.0,23,1,2023
35313,2023-01-18,07:22,Dannie3,Sibyangu 😂😂,Neutral,0.0,7,1,2023
35314,2023-01-18,14:21,D C,So ba guy,Neutral,0.0,14,1,2023
35315,2023-01-18,14:21,D C,Ancestor blocked me 😂😂😂😂,Negative,-0.2732,14,1,2023
35316,2023-01-18,14:22,R P,hiihhihihhihihihi,Neutral,0.0,14,1,2023
35317,2023-01-18,14:24,D C,Someone first even make a sticker of her similar to this one,Neutral,0.0,14,1,2023
35318,2023-01-18,14:24,D C,<Media omitted>,Neutral,0.0,14,1,2023
35319,2023-01-18,14:24,D C,😅😅😅😅😅😅,Neutral,0.0,14,1,2023
35320,2023-01-18,14:24,R P,V,Neutral,0.0,14,1,2023
35321,2023-01-18,14:28,R P,<Media omitted>,Neutral,0.0,14,1,2023
35322,2023-01-18,14:29,O J,<Media omitted>,Neutral,0.0,14,1,2023
35323,2023-01-18,15:00,Dannie3,Place ain't for bebs .. . ,Neutral,0.0,15,1,2023
35324,2023-01-18,15:01,R P,<Media omitted>,Neutral,0.0,15,1,2023
35325,2023-01-18,15:16,Dannie3,We wakya wewe,Neutral,0.0,15,1,2023
35326,2023-01-18,16:37,N B,<Media omitted>,Neutral,0.0,16,1,2023
35327,2023-01-18,16:38,R P,Hihihihihi,Neutral,0.0,16,1,2023
35328,2023-01-18,16:38,R P,Fighting dragons,Negative,-0.3612,16,1,2023
35329,2023-01-18,16:40,R P,1st correct. ,Neutral,0.0,16,1,2023
35330,2023-01-18,16:40,N B,<Media omitted>,Neutral,0.0,16,1,2023
35331,2023-01-18,16:41,O J,<Media omitted>,Neutral,0.0,16,1,2023
35332,2023-01-18,16:47,O J,<Media omitted>,Neutral,0.0,16,1,2023
35333,2023-01-18,16:56,N B,<Media omitted>,Neutral,0.0,16,1,2023
35334,2023-01-18,17:04,N B,<Media omitted>,Neutral,0.0,17,1,2023
35335,2023-01-18,20:36,D C,<Media omitted>,Neutral,0.0,20,1,2023
35336,2023-01-18,20:37,O J,<Media omitted>,Neutral,0.0,20,1,2023
35337,2023-01-18,21:37,N B,<Media omitted>,Neutral,0.0,21,1,2023
35338,2023-01-18,21:37,N B,So what the bet for today,Neutral,0.0,21,1,2023
35339,2023-01-18,21:49,O J,<Media omitted>,Neutral,0.0,21,1,2023
35340,2023-01-18,21:50,O J,The nice bet was yesterday a beautiful 2 pointer,Positive,0.7717,21,1,2023
35341,2023-01-18,21:51,O J,Just give United and city,Positive,0.4215,21,1,2023
35342,2023-01-18,21:51,D C,And we kusilika,Neutral,0.0,21,1,2023
35343,2023-01-18,23:30,D C,I have never seen a player as useless as mateta 😂😂 guy is heavy can’t run can’t turn,Negative,-0.4215,23,1,2023
35344,2023-01-18,23:32,D C,Guy can’t even pass the ball 😂😂😂,Neutral,0.0,23,1,2023
35345,2023-01-18,23:33,N B,Man eeehhhh,Neutral,0.0,23,1,2023
35346,2023-01-18,23:38,D C,Our man Viera has lost it,Negative,-0.3182,23,1,2023
35347,2023-01-18,23:39,D C,His team is porridge,Neutral,0.0,23,1,2023
35348,2023-01-18,23:39,D C,United give us our win,Positive,0.765,23,1,2023
35349,2023-01-18,23:51,O A,Brothers,Neutral,0.0,23,1,2023
35350,2023-01-18,23:51,O A,Osege is gone😂😂😂😂😂,Neutral,0.0,23,1,2023
35351,2023-01-18,23:51,O A,Totally gone,Neutral,0.0,23,1,2023
35352,2023-01-18,23:52,O A,Osege has fallen😂😂😂😂😂😂😂,Neutral,0.0,23,1,2023
35353,2023-01-18,23:53,O A,The Villa is so strong for osege,Positive,0.6418,23,1,2023
35354,2023-01-18,23:53,O A,<Media omitted>,Neutral,0.0,23,1,2023
35355,2023-01-18,23:53,D C,😂😂😂😂😂😂😂,Neutral,0.0,23,1,2023
35356,2023-01-18,23:53,O A,<Media omitted>,Neutral,0.0,23,1,2023
35357,2023-01-18,23:53,D C,Muliwa?,Neutral,0.0,23,1,2023
35358,2023-01-18,23:54,D C,"We have our proof boys, heheh he fucked this babe",Negative,-0.6597,23,1,2023
35359,2023-01-18,23:54,O A,"I am at the Villa with osege, man cannot believe too much alcohol",Neutral,0.0,23,1,2023
35360,2023-01-18,23:54,D C,😂😂😂😂,Neutral,0.0,23,1,2023
35361,2023-01-18,23:55,O A,<Media omitted>,Neutral,0.0,23,1,2023
35362,2023-01-18,23:56,O J,<Media omitted>,Neutral,0.0,23,1,2023
35363,2023-01-18,23:58,D C,"@256780280949 brother you have been too quiet today, come we silence Ambrose",Neutral,0.0,23,1,2023
35364,2023-01-18,23:58,O A,Mura cant believe how much youth are having fun at Villa,Positive,0.5106,23,1,2023
35365,2023-01-18,23:59,O A,U fools cannot stop me,Negative,-0.3208,23,1,2023
35366,2023-01-18,23:59,O A,I can pour both of u individually,Neutral,0.0,23,1,2023
35367,2023-01-18,23:59,D C,<Media omitted>,Neutral,0.0,23,1,2023
35368,2023-01-18,23:59,O A,<Media omitted>,Neutral,0.0,23,1,2023
35369,2023-01-18,23:59,O A,<Media omitted>,Neutral,0.0,23,1,2023
35370,2023-01-18,23:59,D C,I can pour you in my sleep,Neutral,0.0,23,1,2023
35371,2023-01-19,00:01,O A,Shock me,Negative,-0.3818,0,1,2023
35372,2023-01-19,00:01,O A,I am high n i love typing,Positive,0.6369,0,1,2023
35373,2023-01-19,00:01,O A,<Media omitted>,Neutral,0.0,0,1,2023
35374,2023-01-19,00:01,D C,At Devaco,Neutral,0.0,0,1,2023
35375,2023-01-19,00:02,O A,Nah daveco is for poor people,Negative,-0.5423,0,1,2023
35376,2023-01-19,00:02,D C,<Media omitted>,Neutral,0.0,0,1,2023
35377,2023-01-19,00:02,O A,We here balling drinking free drinks,Positive,0.5106,0,1,2023
35378,2023-01-19,00:02,O A,I have no time,Negative,-0.296,0,1,2023
35379,2023-01-19,00:02,O A,I can pour,Neutral,0.0,0,1,2023
35380,2023-01-19,00:02,O A,😂😂😂😂😂😂😂😂😂,Neutral,0.0,0,1,2023
35381,2023-01-19,00:03,D C,Free drinks 😂,Positive,0.5106,0,1,2023
35382,2023-01-19,00:04,D C,Now Osege is falling because of free things,Positive,0.4019,0,1,2023
35383,2023-01-19,00:04,D C,Without nyigos,Neutral,0.0,0,1,2023
35384,2023-01-19,00:11,O A,We are bonding brother,Neutral,0.0,0,1,2023
35385,2023-01-19,00:11,O A,"Dont be very harsh, just small small!!!!",Positive,0.5846,0,1,2023
35386,2023-01-19,00:17,D C,<Media omitted>,Neutral,0.0,0,1,2023
35387,2023-01-19,00:18,N B,Bloody,Negative,-0.4404,0,1,2023
35388,2023-01-19,00:50,D C,Walang walang that free kick,Positive,0.5106,0,1,2023
35389,2023-01-19,01:03,Dannie3,🔥🔥🔥🔥,Neutral,0.0,1,1,2023
35390,2023-01-19,01:05,D C,<Media omitted>,Neutral,0.0,1,1,2023
